NAME,total_pop,median_income,poverty_all,poverty_count,no_vehicle_hh,edu_bachelors,edu_masters,edu_professional,edu_doctorate,edu_total,owner_hh,renter_hh,hh_total,limited_english,limited_english_total,state,county,tract,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
Census Tract 694; Queens County; New York,3573,105708,3568,243,118,451,272,45,8,2585,611,514,1125,0,3411,36,081,069400,36081069400,0.06810538116591928,-0.09725362983464624,776,0.3001934235976789,0.4568888888888889,0.0
Census Tract 695; Queens County; New York,2417,116125,2399,319,58,498,287,24,23,1966,437,403,840,0,2335,36,081,069500,36081069500,0.1329720716965402,-0.03238693930402531,832,0.4231943031536114,0.4797619047619048,0.0
Census Tract 697.01; Queens County; New York,4460,101168,4460,349,116,1054,465,119,68,3234,254,1521,1775,0,4168,36,081,069701,36081069701,0.07825112107623318,-0.08710788992433234,1706,0.5275200989486704,0.8569014084507042,0.0
Census Tract 697.02; Queens County; New York,4309,84991,4153,499,222,986,467,44,132,3107,1143,444,1587,63,3927,36,081,069702,36081069702,0.12015410546592825,-0.04520490553463727,1629,0.5242999678146122,0.27977315689981097,0.016042780748663103
Census Tract 703; Queens County; New York,2114,91278,2114,190,114,504,243,57,71,1579,541,368,909,0,1977,36,081,070300,36081070300,0.08987701040681173,-0.07548200059375379,875,0.5541481950601647,0.40484048404840484,0.0
Census Tract 707; Queens County; New York,2661,108616,2657,61,125,546,398,147,78,1935,798,203,1001,0,2552,36,081,070700,36081070700,0.022958223560406475,-0.14240078744015905,1169,0.6041343669250646,0.20279720279720279,0.0
Census Tract 709; Queens County; New York,2950,109595,2950,296,133,724,457,48,149,2069,598,540,1138,0,2720,36,081,070900,36081070900,0.10033898305084746,-0.06502002794971806,1378,0.666022232962784,0.47451669595782076,0.0
Census Tract 711; Queens County; New York,6044,102734,5969,309,622,1938,1115,180,179,4913,1812,1101,2913,0,5489,36,081,071100,36081071100,0.051767465237058136,-0.11359154576350738,3412,0.6944840219824954,0.3779608650875386,0.0
Census Tract 713.03; Queens County; New York,5509,98155,5509,321,470,1873,435,456,242,4382,1010,1615,2625,0,5218,36,081,071303,36081071303,0.05826828825558177,-0.10709072274498374,3006,0.6859881332724783,0.6152380952380953,0.0
Census Tract 713.04; Queens County; New York,6195,100199,6195,785,849,1932,1008,229,82,5166,1585,1558,3143,85,5880,36,081,071304,36081071304,0.12671509281678772,-0.0386439181837778,3251,0.6293070073557878,0.4957047406936048,0.01445578231292517
Census Tract 713.05; Queens County; New York,5576,108007,5576,227,146,1251,934,372,66,4053,501,1988,2489,0,5224,36,081,071305,36081071305,0.04071018651362984,-0.12464882448693568,2623,0.6471749321490254,0.7987143431096826,0.0
Census Tract 713.06; Queens County; New York,6882,81458,6882,971,361,1929,902,195,14,4992,670,2393,3063,0,6540,36,081,071306,36081071306,0.14109270560883463,-0.024266305391730886,3040,0.6089743589743589,0.7812602024159321,0.0
Census Tract 717.01; Queens County; New York,5164,55526,5164,966,538,1065,948,35,158,3804,1105,1281,2386,0,4831,36,081,071701,36081071701,0.18706429124709528,0.021705280246529762,2206,0.5799158780231335,0.5368818105616094,0.0
Census Tract 717.02; Queens County; New York,4438,99719,4438,578,446,1159,739,208,108,3609,1160,879,2039,22,4240,36,081,071702,36081071702,0.1302388463271744,-0.03512016467339113,2214,0.6134663341645885,0.43109367336929866,0.005188679245283019
Census Tract 719; Queens County; New York,3475,63125,3475,574,48,514,271,39,22,2271,274,769,1043,0,3340,36,081,071900,36081071900,0.1651798561151079,-0.00017915488545761082,846,0.3725231175693527,0.7372962607861937,0.0
Census Tract 721; Queens County; New York,5349,98207,5323,378,568,900,905,61,43,3906,1349,730,2079,0,4718,36,081,072100,36081072100,0.07101258688709375,-0.09434642411347177,1909,0.4887352790578597,0.3511303511303511,0.0
Census Tract 723; Queens County; New York,2307,198750,2283,66,105,628,321,140,163,1724,770,78,848,0,2130,36,081,072300,36081072300,0.02890932982917214,-0.1364496811713934,1252,0.7262180974477959,0.09198113207547169,0.0
Census Tract 729; Queens County; New York,1366,127292,1356,81,34,358,213,43,10,1075,408,67,475,0,1296,36,081,072900,36081072900,0.059734513274336286,-0.10562449772622923,624,0.5804651162790697,0.14105263157894737,0.0
Census Tract 731; Queens County; New York,1777,159279,1772,67,26,499,223,120,5,1279,453,142,595,0,1685,36,081,073100,36081073100,0.03781038374717833,-0.1275486272533872,847,0.6622361219702892,0.23865546218487396,0.0
Census Tract 737; Queens County; New York,2151,117568,2151,108,131,593,409,146,82,1811,412,712,1124,0,2079,36,081,073700,36081073700,0.0502092050209205,-0.11514980597964503,1230,0.6791827719491993,0.6334519572953736,0.0
Census Tract 739; Queens County; New York,5480,113333,5350,176,343,1675,1100,420,109,4464,1266,1318,2584,0,5127,36,081,073900,36081073900,0.03289719626168224,-0.13246181473888327,3304,0.7401433691756273,0.510061919504644,0.0
Census Tract 741; Queens County; New York,2984,101528,2984,194,473,652,555,118,114,2495,1032,515,1547,56,2909,36,081,074100,36081074100,0.06501340482573727,-0.10034560617482825,1439,0.576753507014028,0.3329023917259211,0.019250601581299414
Census Tract 743; Queens County; New York,3979,76063,3968,317,310,1241,379,59,86,3181,810,862,1672,0,3923,36,081,074300,36081074300,0.07988911290322581,-0.08546989809733971,1765,0.5548569632191135,0.5155502392344498,0.0
Census Tract 745; Queens County; New York,3951,53716,3936,728,132,806,300,0,0,3178,382,1208,1590,0,3765,36,081,074500,36081074500,0.18495934959349594,0.019600338592930422,1106,0.34801762114537443,0.759748427672956,0.0
Census Tract 747; Queens County; New York,3223,106964,3223,305,91,636,427,139,59,2713,642,610,1252,0,3129,36,081,074700,36081074700,0.09463233012721067,-0.07072668087335485,1261,0.4647991153704386,0.48722044728434505,0.0
Census Tract 749; Queens County; New York,1501,222083,1501,49,31,352,265,88,92,997,418,132,550,0,1430,36,081,074900,36081074900,0.03264490339773484,-0.13271410760283067,797,0.7993981945837513,0.24,0.0
Census Tract 757.01; Queens County; New York,4845,111744,4845,196,549,888,996,218,311,3889,1477,945,2422,0,4723,36,081,075701,36081075701,0.04045407636738906,-0.12490493463317645,2413,0.6204679866289534,0.3901734104046243,0.0
Census Tract 757.02; Queens County; New York,5313,118859,5150,289,435,1534,959,262,106,4470,1662,764,2426,0,4893,36,081,075702,36081075702,0.056116504854368934,-0.10924250614619659,2861,0.6400447427293064,0.314921681780709,0.0
Census Tract 769.01; Queens County; New York,4912,99122,4912,237,614,1006,880,198,145,3852,1213,1190,2403,0,4654,36,081,076901,36081076901,0.048249185667752444,-0.11710982533281308,2229,0.5786604361370716,0.49521431543903455,0.0
Census Tract 769.02; Queens County; New York,1245,113042,1245,54,56,321,214,27,29,874,122,463,585,0,1099,36,081,076902,36081076902,0.043373493975903614,-0.1219855170246619,591,0.6762013729977117,0.7914529914529914,0.0
Census Tract 773; Queens County; New York,2172,101750,2172,123,333,739,383,42,82,1760,724,325,1049,0,2125,36,081,077300,36081077300,0.05662983425414365,-0.10872917674642188,1246,0.7079545454545455,0.3098188751191611,0.0
Census Tract 775; Queens County; New York,2151,100750,2151,119,21,489,281,252,36,1714,296,726,1022,0,2007,36,081,077500,36081077500,0.055323105532310554,-0.11003590546825497,1058,0.617269544924154,0.7103718199608611,0.0
Census Tract 779.02; Queens County; New York,5082,102581,5082,771,107,1185,558,132,188,3185,1129,677,1806,0,4611,36,081,077902,36081077902,0.15171192443919718,-0.013647086561368343,2063,0.6477237048665621,0.3748615725359911,0.0
Census Tract 779.03; Queens County; New York,3553,98194,3549,234,92,784,261,44,17,2504,535,638,1173,0,3270,36,081,077903,36081077903,0.06593406593406594,-0.09942494506649958,1106,0.4416932907348243,0.5439045183290707,0.0
Census Tract 779.04; Queens County; New York,6142,104840,6067,337,249,799,652,35,40,3907,940,1155,2095,0,5625,36,081,077904,36081077904,0.055546398549530245,-0.10981261245103527,1526,0.3905810084463783,0.5513126491646778,0.0
Census Tract 779.05; Queens County; New York,2904,91927,2699,268,111,691,490,97,62,2167,976,339,1315,0,2889,36,081,077905,36081077905,0.09929603556872917,-0.06606297543183635,1340,0.6183664051684357,0.25779467680608364,0.0
Census Tract 779.06; Queens County; New York,3494,81269,3486,354,181,442,491,257,16,2501,839,473,1312,0,3148,36,081,077906,36081077906,0.10154905335628227,-0.06380995764428325,1206,0.48220711715313874,0.36051829268292684,0.0
Census Tract 779.07; Queens County; New York,3642,71136,3472,658,10,431,281,99,47,2100,210,912,1122,0,3044,36,081,077907,36081077907,0.18951612903225806,0.024157118031692543,858,0.4085714285714286,0.8128342245989305,0.0
Census Tract 779.08; Queens County; New York,3197,78375,2954,778,0,480,112,70,67,2049,26,1125,1151,19,2973,36,081,077908,36081077908,0.26337169939065674,0.09801268839009122,729,0.3557833089311859,0.9774109470026064,0.006390850992263707
Census Tract 788; Queens County; New York,1916,98750,1901,114,52,114,116,0,19,1344,369,201,570,0,1885,36,081,078800,36081078800,0.05996843766438716,-0.10539057333617835,249,0.18526785714285715,0.3526315789473684,0.0
Census Tract 790; Queens County; New York,2682,94185,2619,272,60,284,173,13,0,1894,422,411,833,0,2538,36,081,079000,36081079000,0.10385643375334097,-0.06150257724722455,470,0.2481520591341077,0.49339735894357745,0.0
Census Tract 792; Queens County; New York,2660,74474,2589,208,44,255,132,43,9,1978,533,341,874,0,2538,36,081,079200,36081079200,0.08033989957512554,-0.08501911142543998,439,0.22194135490394337,0.3901601830663616,0.0
Census Tract 797.01; Queens County; New York,6245,53040,6242,1370,317,1141,444,46,112,4916,632,2293,2925,0,6032,36,081,079701,36081079701,0.21948093559756487,0.054121924596999355,1743,0.3545565500406835,0.783931623931624,0.0
Census Tract 797.02; Queens County; New York,3635,62070,3635,1057,134,426,86,16,34,2834,418,1083,1501,4,3380,36,081,079702,36081079702,0.2907840440165062,0.12542503301594068,562,0.19830628087508823,0.7215189873417721,0.001183431952662722
Census Tract 799; Queens County; New York,3185,48750,3173,1153,24,363,29,65,0,2142,354,744,1098,0,2998,36,081,079900,36081079900,0.3633785061456035,0.198019495145038,457,0.21335200746965452,0.6775956284153005,0.0
Census Tract 803.01; Queens County; New York,3770,54528,3770,425,49,232,137,19,27,2701,461,631,1092,0,3551,36,081,080301,36081080301,0.11273209549071618,-0.05262691550984934,415,0.15364679748241392,0.5778388278388278,0.0
Census Tract 803.02; Queens County; New York,4114,91902,4114,80,101,906,396,81,42,2932,571,402,973,0,3749,36,081,080302,36081080302,0.019445794846864366,-0.14591321615370115,1425,0.48601637107776263,0.4131551901336074,0.0
Census Tract 809; Queens County; New York,8110,60014,7613,816,365,1588,678,167,18,4997,1957,666,2623,20,7534,36,081,080900,36081080900,0.10718507815578615,-0.05817393284477937,2451,0.49049429657794674,0.25390773922988946,0.002654632333421821
Census Tract 814; Queens County; New York,4693,136667,4680,705,102,587,169,18,25,3457,801,207,1008,8,4518,36,081,081400,36081081400,0.15064102564102563,-0.014717985359539887,799,0.23112525310963264,0.20535714285714285,0.0017706949977866313
Census Tract 818; Queens County; New York,4084,96773,4073,431,147,439,271,0,43,2885,692,357,1049,3,3828,36,081,081800,36081081800,0.10581880677633194,-0.059540204224233576,753,0.2610051993067591,0.340324118207817,0.0007836990595611285
Census Tract 837; Queens County; New York,4914,58386,4895,655,150,543,238,39,62,3840,931,624,1555,28,4696,36,081,083700,36081083700,0.1338100102145046,-0.03154900078606093,882,0.2296875,0.4012861736334405,0.00596252129471891
Census Tract 838; Queens County; New York,5838,103254,5803,285,44,686,239,1,5,4216,1097,500,1597,0,5507,36,081,083800,36081083800,0.04911252800275719,-0.11624648299780832,931,0.22082542694497154,0.31308703819661865,0.0
Census Tract 840; Queens County; New York,7207,102304,7196,723,135,994,163,31,12,5357,1579,426,2005,58,6920,36,081,084000,36081084000,0.10047248471372985,-0.06488652628683567,1200,0.22400597349262646,0.21246882793017458,0.00838150289017341
Census Tract 845; Queens County; New York,4988,32529,4984,1394,89,701,130,63,60,4159,209,1832,2041,77,4759,36,081,084500,36081084500,0.27969502407704655,0.11433601307648103,954,0.2293820629959125,0.8975992160705536,0.016179869720529524
Census Tract 846.01; Queens County; New York,2799,89107,2786,122,19,273,165,11,7,2003,623,171,794,16,2713,36,081,084601,36081084601,0.04379038047379756,-0.12156863052676796,456,0.2276585122316525,0.21536523929471033,0.005897530409141172
Census Tract 846.02; Queens County; New York,1276,79707,1201,162,0,65,34,6,0,796,139,72,211,0,1160,36,081,084602,36081084602,0.13488759367194006,-0.03047141732862546,105,0.13190954773869346,0.3412322274881517,0.0
Census Tract 849.01; Queens County; New York,2816,60583,2816,531,8,140,30,5,0,2340,99,926,1025,0,2795,36,081,084901,36081084901,0.1885653409090909,0.02320632990852539,175,0.07478632478632478,0.9034146341463415,0.0
Census Tract 849.02; Queens County; New York,4000,57675,4000,1211,62,186,160,50,0,3451,136,1153,1289,0,3977,36,081,084902,36081084902,0.30275,0.1373909889994345,396,0.1147493480150681,0.8944918541505043,0.0
Census Tract 853; Queens County; New York,5340,35737,5340,847,598,627,89,63,76,4377,980,1521,2501,0,4980,36,081,085300,36081085300,0.15861423220973783,-0.006744778790827688,855,0.19533927347498287,0.608156737305078,0.0
Census Tract 855; Queens County; New York,6282,41315,6282,1001,107,577,115,95,19,4789,148,2475,2623,0,5863,36,081,085500,36081085500,0.15934415791149315,-0.006014853089072375,806,0.1683023595740238,0.9435760579489134,0.0
Census Tract 857; Queens County; New York,5324,56078,5041,895,230,691,146,94,25,4469,497,1353,1850,6,5215,36,081,085700,36081085700,0.1775441380678437,0.012185127067278173,956,0.21391810248377713,0.7313513513513513,0.0011505273250239693
Census Tract 859; Queens County; New York,5530,56388,5524,989,561,697,532,195,50,4607,1055,1240,2295,0,5315,36,081,085900,36081085900,0.1790369297610427,0.013677918760477192,1474,0.31994790536140655,0.5403050108932462,0.0
Census Tract 861; Queens County; New York,2219,41146,2219,676,141,149,116,25,22,1847,322,479,801,0,2148,36,081,086100,36081086100,0.3046417305092384,0.13928271950867285,312,0.1689225771521386,0.5980024968789014,0.0
Census Tract 863; Queens County; New York,6747,51071,6732,1626,162,542,324,82,42,5067,412,1800,2212,23,6459,36,081,086300,36081086300,0.2415329768270945,0.07617396582652897,990,0.19538188277087035,0.8137432188065099,0.0035609227434587397
Census Tract 864; Queens County; New York,2712,131111,2712,422,13,234,136,28,0,1881,500,248,748,11,2684,36,081,086400,36081086400,0.1556047197640118,-0.00975429123655372,398,0.21158958001063263,0.3315508021390374,0.004098360655737705
Census Tract 865; Queens County; New York,4729,51397,4715,722,292,705,113,240,45,4097,447,1844,2291,0,4515,36,081,086500,36081086500,0.15312831389183457,-0.012230697108730954,1103,0.26922138149865754,0.8048886948930598,0.0
Census Tract 869; Queens County; New York,1711,55278,1710,288,28,225,70,0,8,1407,112,712,824,13,1621,36,081,086900,36081086900,0.16842105263157894,0.0030620416310134235,303,0.21535181236673773,0.8640776699029126,0.008019740900678593
Census Tract 871; Queens County; New York,4442,46841,4408,993,238,838,436,172,90,3614,430,1575,2005,0,4074,36,081,087100,36081087100,0.22527223230490018,0.05991322130433466,1536,0.42501383508577756,0.7855361596009975,0.0
Census Tract 884; Queens County; New York,9257,102727,9253,613,251,1169,507,102,113,6790,2419,895,3314,35,8487,36,081,088400,36081088400,0.0662487841781044,-0.09911022682246112,1891,0.2784977908689249,0.2700663850331925,0.004123954283021091
Census Tract 889.02; Queens County; New York,5393,39599,5393,1171,154,859,387,0,1,4761,807,1567,2374,0,5080,36,081,088902,36081088902,0.21713332097162988,0.05177430997106436,1247,0.2619197647553035,0.6600673967986521,0.0
Census Tract 889.03; Queens County; New York,4922,57454,4814,951,292,650,394,24,0,4312,1469,165,1634,0,4854,36,081,088903,36081088903,0.19754881595346904,0.03218980495290352,1068,0.24768089053803338,0.10097919216646267,0.0
Census Tract 892.01; Queens County; New York,8806,157845,8806,302,83,1287,821,282,15,6499,2495,259,2754,0,8307,36,081,089201,36081089201,0.03429479900068135,-0.13106421199988416,2405,0.370056931835667,0.09404502541757444,0.0
Census Tract 907; Queens County; New York,1410,85750,1410,336,12,142,15,0,0,1065,381,168,549,0,1378,36,081,090700,36081090700,0.23829787234042554,0.07293886133986002,157,0.14741784037558686,0.30601092896174864,0.0
Census Tract 916.03; Queens County; New York,3946,134563,3946,152,126,780,609,102,39,2916,1485,48,1533,0,3716,36,081,091603,36081091603,0.03852002027369488,-0.12683899072687063,1530,0.5246913580246914,0.03131115459882583,0.0
Census Tract 919; Queens County; New York,5586,101895,5032,471,61,500,147,69,0,4444,965,810,1775,6,5316,36,081,091900,36081091900,0.09360095389507155,-0.07175805710549397,716,0.16111611161116113,0.4563380281690141,0.001128668171557562
